"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"224","JFK","MCO","Allure Resort Orlando",3,"2015-10-28","2015-10-31",489.49,414.97,0.15225,10,0,1
"225","JFK","MCO","Allure Resort Orlando",7,"2015-11-21","2015-11-28",723.92,618.52,0.1456,11,2,1
"226","JFK","MCO","Allure Resort Orlando",7,"2015-10-25","2015-11-01",746.48,648.4,0.13138,10,0,1
"227","JFK","MCO","Allure Resort Orlando",7,"2015-11-13","2015-11-20",536.28,467.46,0.12833,11,2,1
"228","JFK","MCO","Allure Resort Orlando",7,"2015-11-08","2015-11-15",585.53,512.54,0.12465,11,1,1
"229","JFK","MCO","Allure Resort Orlando",3,"2015-11-11","2015-11-14",364.81,320.88,0.12042,11,1,1
"230","JFK","MCO","Allure Resort Orlando",3,"2015-11-13","2015-11-16",414.77,366.89,0.11545,11,2,1
"231","JFK","MCO","Allure Resort Orlando",7,"2015-11-22","2015-11-29",733.81,655.32,0.10696,11,2,1
"232","JFK","MCO","Allure Resort Orlando",3,"2015-11-14","2015-11-17",308.57,279.76,0.09338,11,2,1
"233","JFK","MCO","Allure Resort Orlando",3,"2015-11-25","2015-11-28",644.13,590.86,0.08271,11,2,1
"234","JFK","MCO","Allure Resort Orlando",3,"2015-11-15","2015-11-18",314.64,288.95,0.08166,11,2,1
"235","JFK","MCO","Allure Resort Orlando",7,"2015-11-25","2015-12-02",608.31,558.85,0.08131,11,2,1
"236","JFK","MCO","Allure Resort Orlando",3,"2015-11-22","2015-11-25",312.71,288.95,0.07598,11,2,1
"237","JFK","MCO","Allure Resort Orlando",3,"2015-11-01","2015-11-04",463.35,431.33,0.06912,11,0,1
"238","JFK","BGI","Almond Beach Resort,",7,"2015-11-25","2015-12-02",1949.5,1474.13,0.24384,11,2,1
"239","JFK","BGI","Almond Beach Resort,",3,"2015-10-28","2015-10-31",1118.94,878.69,0.21471,10,0,1
"240","JFK","BGI","Almond Beach Resort,",7,"2015-10-28","2015-11-04",1888.36,1545.46,0.18159,10,0,1
"241","JFK","BGI","Almond Beach Resort,",3,"2015-10-31","2015-11-03",1097.94,907.06,0.17385,10,0,1
"242","JFK","BGI","Almond Beach Resort,",3,"2015-11-25","2015-11-28",1050.75,882.06,0.16054,11,2,1
"243","JFK","BGI","Almond Beach Resort,",7,"2015-10-25","2015-11-01",2322.81,1962.82,0.15498,10,0,1
"244","JFK","BGI","Almond Beach Resort,",3,"2015-10-30","2015-11-02",1266.19,1077.06,0.14937,10,0,1
"245","JFK","BGI","Almond Beach Resort,",3,"2015-11-01","2015-11-04",1120.77,954.29,0.14854,11,0,1
"246","JFK","BGI","Almond Beach Resort,",3,"2015-10-25","2015-10-28",1338.44,1295.88,0.0318,10,0,1
"247","JFK","BGI","Almond Beach Resort,",3,"2015-10-24","2015-10-27",1291.65,1250.78,0.03164,10,0,1
"248","FLL","CUN","Aloft Cancun",3,"2015-10-24","2015-10-27",471.17,430.62,0.08607,10,0,1
"249","FLL","CUN","Aloft Cancun",7,"2015-11-25","2015-12-02",700.8,673.15,0.03946,11,2,1
"250","FLL","CUN","Aloft Cancun",3,"2015-11-25","2015-11-28",845.72,813.14,0.03853,11,2,1
"251","FLL","CUN","Aloft Cancun",7,"2015-11-21","2015-11-28",1017.74,980.31,0.03678,11,2,1
"252","JFK","CUN","Aloft Cancun",7,"2015-11-21","2015-11-28",1363.51,1326.8,0.02692,11,2,1
"253","FLL","CUN","Aloft Cancun",7,"2015-11-22","2015-11-29",907.85,886.31,0.02373,11,2,1
"254","JFK","CUN","Aloft Cancun",7,"2015-11-22","2015-11-29",1416.24,1403.5,0.009,11,2,1
"255","JFK","CHS","aloft Charleston Airport and Convention Center",3,"2015-10-24","2015-10-27",544.12,460.85,0.15305,10,0,1
"256","BOS","JFK","Aloft Harlem",3,"2015-10-24","2015-10-27",801.07,675.05,0.15731,10,0,1
"257","BOS","JFK","Aloft Harlem",3,"2015-10-25","2015-10-28",750.61,712.5,0.05077,10,0,1
"258","BOS","JFK","Aloft Harlem",7,"2015-10-24","2015-10-31",1442.62,1430.5,0.0084,10,0,1
"259","BOS","JFK","Aloft Manhattan Downtown - Financial District",3,"2015-10-23","2015-10-26",785.86,705.47,0.1023,10,0,1
"260","BOS","JFK","Aloft Manhattan Downtown - Financial District",3,"2015-10-30","2015-11-02",731.92,687.94,0.0601,10,0,1
"261","BOS","JFK","Aloft New York Brooklyn Hotel",3,"2015-11-18","2015-11-21",625.04,457.8,0.26757,11,2,1
"262","BOS","JFK","Aloft New York Brooklyn Hotel",3,"2015-10-21","2015-10-24",1012.41,883.81,0.12702,10,0,1
"263","BOS","JFK","Aloft New York Brooklyn Hotel",3,"2015-10-24","2015-10-27",846.43,752.61,0.11085,10,0,1
"264","BOS","JFK","Aloft New York Brooklyn Hotel",3,"2015-10-28","2015-10-31",806.71,717.4,0.11072,10,0,1
"265","BOS","JFK","Aloft New York Brooklyn Hotel",3,"2015-11-15","2015-11-18",443.26,403.77,0.08909,11,2,1
"266","BOS","JFK","Aloft New York Brooklyn Hotel",7,"2015-11-14","2015-11-21",894.73,849.12,0.05098,11,2,1
"267","BOS","JFK","Aloft New York Brooklyn Hotel",7,"2015-11-15","2015-11-22",884.09,842.29,0.04729,11,2,1
"268","BOS","JFK","Aloft New York Brooklyn Hotel",7,"2015-11-13","2015-11-20",917.61,877.61,0.04359,11,2,1
"269","BOS","JFK","Aloft New York Brooklyn Hotel",3,"2015-10-31","2015-11-03",687.23,672.3,0.02172,10,0,1
"270","JFK","TPA","Aloft Tampa Downtown",7,"2015-10-23","2015-10-30",1121.16,1030.65,0.08073,10,0,1
"271","JFK","TPA","Aloft Tampa Downtown",3,"2015-10-23","2015-10-26",688.45,673.88,0.02116,10,0,1
"272","FLL","PUJ","Alsol Del Mar",3,"2015-10-24","2015-10-27",743.76,568.89,0.23511,10,0,1
"273","JFK","PUJ","Alsol Del Mar",3,"2015-10-25","2015-10-28",923.57,790.38,0.14422,10,0,1
"274","SJU","PUJ","Alsol Del Mar",7,"2015-11-13","2015-11-20",1088.49,932.37,0.14342,11,2,1
"275","FLL","PUJ","Alsol Del Mar",7,"2015-10-24","2015-10-31",1037.32,902.53,0.12995,10,0,1
"276","FLL","PUJ","Alsol Del Mar",3,"2015-11-01","2015-11-04",688.03,601.72,0.12545,11,0,1
"277","JFK","PUJ","Alsol Del Mar",3,"2015-11-25","2015-11-28",1271.31,1121.84,0.11757,11,2,1
"278","FLL","PUJ","Alsol Del Mar",7,"2015-10-25","2015-11-01",996.12,902.22,0.09426,10,0,1
"279","FLL","PUJ","Alsol Del Mar",7,"2015-11-13","2015-11-20",1193.74,1086.6,0.08975,11,2,1
"280","JFK","PUJ","Alsol Del Mar",7,"2015-10-25","2015-11-01",1269.48,1162.7,0.08411,10,0,1
"281","SJU","PUJ","Alsol Del Mar",3,"2015-10-21","2015-10-24",773.35,709.22,0.08293,10,0,1
"282","SJU","PUJ","Alsol Del Mar",7,"2015-10-21","2015-10-28",928.09,869.48,0.06315,10,0,1
"283","SJU","PUJ","Alsol Del Mar",3,"2015-10-28","2015-10-31",567.05,535.74,0.05522,10,0,1
"284","JFK","PUJ","Alsol Del Mar",3,"2015-10-30","2015-11-02",864.77,826.26,0.04453,10,0,1
"285","FLL","PUJ","Alsol Del Mar",3,"2015-11-08","2015-11-11",709.55,677.96,0.04451,11,1,1
"286","JFK","PUJ","Alsol Del Mar",3,"2015-11-01","2015-11-04",852.69,819.79,0.03858,11,0,1
"287","FLL","PUJ","Alsol Del Mar",7,"2015-11-01","2015-11-08",1279.42,1249.62,0.02329,11,0,1
"288","SJU","PUJ","Alsol Del Mar",3,"2015-11-22","2015-11-25",716.99,702.85,0.01972,11,2,1
"289","SJU","PUJ","Alsol Del Mar",7,"2015-11-22","2015-11-29",1411.41,1396.37,0.01066,11,2,1
"290","JFK","PUJ","Alsol Del Mar",7,"2015-10-30","2015-11-06",1252.3,1240.46,0.00945,10,0,1
"291","FLL","PUJ","Alsol Del Mar",7,"2015-11-08","2015-11-15",1378.2,1365.62,0.00912,11,1,1
"292","SJU","PUJ","Alsol Del Mar",3,"2015-11-15","2015-11-18",542.51,539.92,0.00477,11,2,1
"293","FLL","PUJ","Alsol Luxury Village",3,"2015-10-24","2015-10-27",744.15,581,0.21924,10,0,1
"294","FLL","PUJ","Alsol Luxury Village",3,"2015-10-25","2015-10-28",743.65,581,0.21872,10,0,1
"295","FLL","PUJ","Alsol Luxury Village",3,"2015-10-28","2015-10-31",695.96,581,0.16518,10,0,1
"296","JFK","PUJ","Alsol Luxury Village",3,"2015-10-28","2015-10-31",922.47,811.46,0.12034,10,0,1
"297","JFK","PUJ","Alsol Luxury Village",3,"2015-11-25","2015-11-28",1271.5,1119.52,0.11953,11,2,1
"298","JFK","PUJ","Alsol Luxury Village",3,"2015-10-25","2015-10-28",923.96,826,0.10602,10,0,1
"299","FLL","PUJ","Alsol Luxury Village",3,"2015-10-31","2015-11-03",676.87,605.3,0.10574,10,0,1
"300","FLL","PUJ","Alsol Luxury Village",3,"2015-10-30","2015-11-02",664.45,595.82,0.10329,10,0,1
"301","FLL","PUJ","Alsol Luxury Village",3,"2015-11-01","2015-11-04",688.21,617.45,0.10282,11,0,1
"302","FLL","PUJ","Alsol Luxury Village",7,"2015-10-24","2015-10-31",1038.27,938.87,0.09573,10,0,1
"303","SJU","PUJ","Alsol Luxury Village",3,"2015-10-21","2015-10-24",773.75,721.03,0.06814,10,0,1
"304","FLL","PUJ","Alsol Luxury Village",3,"2015-11-18","2015-11-21",757.94,709.51,0.06389,11,2,1
"305","SJU","PUJ","Alsol Luxury Village",3,"2015-10-23","2015-10-26",619.48,588.03,0.05077,10,0,1
"306","FLL","PUJ","Alsol Luxury Village",7,"2015-10-28","2015-11-04",1037.42,988.97,0.0467,10,0,1
"307","JFK","PUJ","Alsol Luxury Village",3,"2015-10-30","2015-11-02",865.1,826.68,0.04441,10,0,1
"308","FLL","PUJ","Alsol Luxury Village",7,"2015-10-25","2015-11-01",997.03,956.21,0.04094,10,0,1
"309","SJU","PUJ","Alsol Luxury Village",3,"2015-10-30","2015-11-02",621.01,600.06,0.03374,10,0,1
"310","SJU","PUJ","Alsol Luxury Village",7,"2015-10-23","2015-10-30",908.67,881.3,0.03012,10,0,1
"311","SJU","PUJ","Alsol Luxury Village",3,"2015-10-28","2015-10-31",567.44,551.03,0.02891,10,0,1
"312","SJU","PUJ","Alsol Luxury Village",3,"2015-11-14","2015-11-17",973.4,959.8,0.01397,11,2,1
"313","FLL","PUJ","Alsol Luxury Village",3,"2015-11-08","2015-11-11",668.79,661.54,0.01084,11,1,1
"314","JFK","PUJ","Alsol Luxury Village",7,"2015-10-25","2015-11-01",1270.39,1259.62,0.00847,10,0,1
"315","SJU","PUJ","Alsol Luxury Village",7,"2015-10-21","2015-10-28",929.03,921.66,0.00794,10,0,1
"316","SJU","PUJ","Alsol Luxury Village",3,"2015-11-18","2015-11-21",776.49,773.95,0.00327,11,2,1
"317","FLL","PUJ","AlSol Tiara Collection Cap Cana",3,"2015-10-24","2015-10-27",773.23,620.52,0.1975,10,0,1
"318","FLL","PUJ","AlSol Tiara Collection Cap Cana",3,"2015-10-25","2015-10-28",772.71,620.52,0.19695,10,0,1
"319","FLL","PUJ","AlSol Tiara Collection Cap Cana",3,"2015-10-28","2015-10-31",724.97,615.59,0.15088,10,0,1
"320","JFK","PUJ","AlSol Tiara Collection Cap Cana",3,"2015-10-28","2015-10-31",951.49,850.14,0.10652,10,0,1
"321","JFK","PUJ","AlSol Tiara Collection Cap Cana",3,"2015-10-25","2015-10-28",953.05,856,0.10183,10,0,1
"322","JFK","PUJ","AlSol Tiara Collection Cap Cana",3,"2015-11-25","2015-11-28",1313.17,1180.76,0.10083,11,2,1
"323","FLL","PUJ","AlSol Tiara Collection Cap Cana",3,"2015-10-30","2015-11-02",700.88,633.21,0.09655,10,0,1
"324","FLL","PUJ","AlSol Tiara Collection Cap Cana",3,"2015-10-31","2015-11-03",714.4,650.84,0.08896,10,0,1
"325","FLL","PUJ","AlSol Tiara Collection Cap Cana",3,"2015-11-01","2015-11-04",730,668.46,0.0843,11,0,1
"326","FLL","PUJ","AlSol Tiara Collection Cap Cana",3,"2015-11-18","2015-11-21",772.52,716.25,0.07283,11,2,1
"327","FLL","PUJ","AlSol Tiara Collection Cap Cana",7,"2015-10-24","2015-10-31",1106.38,1031.09,0.06805,10,0,1
"328","SJU","PUJ","AlSol Tiara Collection Cap Cana",3,"2015-10-21","2015-10-24",802.81,759.7,0.05369,10,0,1
"329","SJU","PUJ","AlSol Tiara Collection Cap Cana",3,"2015-10-23","2015-10-26",648.13,621.82,0.0406,10,0,1
"330","FLL","PUJ","AlSol Tiara Collection Cap Cana",7,"2015-10-28","2015-11-04",1117.74,1072.46,0.04051,10,0,1
"331","FLL","PUJ","AlSol Tiara Collection Cap Cana",7,"2015-10-25","2015-11-01",1063.84,1031.09,0.03079,10,0,1
"332","JFK","PUJ","AlSol Tiara Collection Cap Cana",3,"2015-10-30","2015-11-02",898.37,871.06,0.0304,10,0,1
"333","SJU","PUJ","AlSol Tiara Collection Cap Cana",7,"2015-10-23","2015-10-30",976.22,948.31,0.02859,10,0,1
"334","SJU","PUJ","AlSol Tiara Collection Cap Cana",3,"2015-10-30","2015-11-02",654.45,639.25,0.02322,10,0,1
"335","SJU","PUJ","AlSol Tiara Collection Cap Cana",3,"2015-10-28","2015-10-31",596.42,584.82,0.01945,10,0,1
"336","FLL","PUJ","AlSol Tiara Collection Cap Cana",3,"2015-11-08","2015-11-11",679.62,674.25,0.0079,11,1,1
"337","SJU","PUJ","AlSol Tiara Collection Cap Cana",3,"2015-11-14","2015-11-17",1015.36,1010.84,0.00445,11,2,1
"338","SJU","PUJ","AlSol Tiara Collection Cap Cana",7,"2015-10-21","2015-10-28",996.69,995.7,0.00099,10,0,1
"339","BOS","JFK","Ameritania at Times Square",3,"2015-10-24","2015-10-27",807.45,663.27,0.17856,10,0,1
"340","BOS","JFK","Ameritania at Times Square",3,"2015-11-01","2015-11-04",666.46,549.07,0.17614,11,0,1
"341","BOS","JFK","Ameritania at Times Square",3,"2015-10-21","2015-10-24",864.01,729.92,0.1552,10,0,1
"342","BOS","JFK","Ameritania at Times Square",3,"2015-11-04","2015-11-07",660.54,559.17,0.15347,11,0,1
"343","BOS","JFK","Ameritania at Times Square",3,"2015-11-07","2015-11-10",596.27,508.2,0.14771,11,1,1
"344","BOS","JFK","Ameritania at Times Square",7,"2015-11-01","2015-11-08",1250.42,1093.02,0.12588,11,0,1
"345","BOS","JFK","Ameritania at Times Square",3,"2015-10-28","2015-10-31",788.95,690.73,0.1245,10,0,1
"346","BOS","JFK","Ameritania at Times Square",7,"2015-11-04","2015-11-11",1157.59,1021.04,0.11796,11,0,1
"347","BOS","JFK","Ameritania at Times Square",3,"2015-10-23","2015-10-26",751.6,663.27,0.11753,10,0,1
"348","BOS","JFK","Ameritania at Times Square",3,"2015-10-30","2015-11-02",745.03,663.27,0.10975,10,0,1
"349","BOS","JFK","Ameritania at Times Square",7,"2015-10-21","2015-10-28",1534.53,1396.73,0.0898,10,0,1
"350","BOS","JFK","Ameritania at Times Square",7,"2015-11-08","2015-11-15",1163.12,1059.58,0.08902,11,1,1
"351","BOS","JFK","Ameritania at Times Square",3,"2015-11-06","2015-11-09",600.02,547.04,0.0883,11,1,1
"352","BOS","JFK","Ameritania at Times Square",7,"2015-11-06","2015-11-13",1157.5,1055.45,0.08816,11,1,1
"353","BOS","JFK","Ameritania at Times Square",3,"2015-11-08","2015-11-11",573.61,524.51,0.08559,11,1,1
"354","BOS","JFK","Ameritania at Times Square",3,"2015-10-25","2015-10-28",704.62,646.6,0.08234,10,0,1
"355","BOS","JFK","Ameritania at Times Square",7,"2015-10-28","2015-11-04",1379.79,1268.98,0.08031,10,0,1
"356","BOS","JFK","Ameritania at Times Square",3,"2015-10-31","2015-11-03",702.59,646.6,0.07969,10,0,1
"357","BOS","JFK","Ameritania at Times Square",7,"2015-10-25","2015-11-01",1414.3,1302.31,0.07918,10,0,1
"358","BOS","JFK","Ameritania at Times Square",7,"2015-10-23","2015-10-30",1455.48,1341.08,0.0786,10,0,1
"359","BOS","JFK","Ameritania at Times Square",7,"2015-11-11","2015-11-18",1047.52,983.4,0.06122,11,1,1
"360","BOS","JFK","Ameritania at Times Square",3,"2015-11-15","2015-11-18",491,471.19,0.04034,11,2,1
"361","BOS","JFK","Ameritania at Times Square",7,"2015-10-24","2015-10-31",1410.77,1357.54,0.03773,10,0,1
"362","BOS","JFK","Ameritania at Times Square",7,"2015-10-31","2015-11-07",1327.33,1302.31,0.01885,10,0,1
"363","BOS","JFK","Ameritania at Times Square",7,"2015-10-30","2015-11-06",1336.68,1330.08,0.00493,10,0,1
"364","JFK","AUA","Amsterdam Manor Beach Resort",3,"2015-10-30","2015-11-02",954.23,814.79,0.14613,10,0,1
"365","JFK","AUA","Amsterdam Manor Beach Resort",3,"2015-11-01","2015-11-04",944.37,814.79,0.13722,11,0,1
"366","JFK","AUA","Amsterdam Manor Beach Resort",3,"2015-10-31","2015-11-03",935.97,810.44,0.13412,10,0,1
"367","JFK","AUA","Amsterdam Manor Beach Resort",3,"2015-10-28","2015-10-31",942.89,817.2,0.1333,10,0,1
"368","JFK","AUA","Amsterdam Manor Beach Resort",7,"2015-10-28","2015-11-04",1333.92,1248.79,0.06382,10,0,1
"369","JFK","AUA","Amsterdam Manor Beach Resort",7,"2015-10-30","2015-11-06",1326.18,1243.17,0.06259,10,0,1
"370","JFK","AUA","Amsterdam Manor Beach Resort",3,"2015-11-21","2015-11-24",1030.86,996.44,0.03339,11,2,1
"371","JFK","AUA","Amsterdam Manor Beach Resort",3,"2015-11-22","2015-11-25",871.11,847.44,0.02717,11,2,1
"372","JFK","AUA","Amsterdam Manor Beach Resort",3,"2015-11-04","2015-11-07",1019.68,996.44,0.0228,11,0,1
"373","JFK","AUA","Amsterdam Manor Beach Resort",7,"2015-10-31","2015-11-07",1253.07,1243.17,0.0079,10,0,1
"374","JFK","RSW","Anchor Inn and Cottages",7,"2015-11-11","2015-11-18",792.2,661.49,0.165,11,1,1
"375","JFK","RSW","Anchor Inn and Cottages",7,"2015-11-07","2015-11-14",832.88,699.2,0.1605,11,1,1
"376","JFK","RSW","Anchor Inn and Cottages",3,"2015-11-07","2015-11-10",534.16,450.33,0.15693,11,1,1
"377","JFK","RSW","Anchor Inn and Cottages",7,"2015-11-06","2015-11-13",915.89,776.48,0.15221,11,1,1
"378","JFK","RSW","Anchor Inn and Cottages",7,"2015-11-04","2015-11-11",853.92,725.88,0.14994,11,0,1
"379","JFK","RSW","Anchor Inn and Cottages",3,"2015-11-14","2015-11-17",502.42,428.02,0.14808,11,2,1
"380","JFK","RSW","Anchor Inn and Cottages",3,"2015-11-15","2015-11-18",472.61,405.01,0.14303,11,2,1
"381","JFK","RSW","Anchor Inn and Cottages",7,"2015-11-01","2015-11-08",1049.56,900.68,0.14185,11,0,1
"382","JFK","RSW","Anchor Inn and Cottages",3,"2015-11-13","2015-11-16",653.87,570.6,0.12735,11,2,1
"383","JFK","RSW","Anchor Inn and Cottages",3,"2015-11-06","2015-11-09",712.59,625.8,0.1218,11,1,1
"384","JFK","RSW","Anchor Inn and Cottages",3,"2015-11-11","2015-11-14",423.4,382,0.09777,11,1,1
"385","JFK","RSW","Anchor Inn and Cottages",3,"2015-11-01","2015-11-04",526.75,477.01,0.09443,11,0,1
"386","JFK","RSW","Anchor Inn and Cottages",3,"2015-11-04","2015-11-07",526.03,477.01,0.09319,11,0,1
"387","JFK","RSW","Anchor Inn and Cottages",3,"2015-11-18","2015-11-21",531.77,487.8,0.08269,11,2,1
"388","JFK","RSW","Anchor Inn and Cottages",3,"2015-11-08","2015-11-11",467.44,432.6,0.07452,11,1,1
"389","BOS","JFK","Andaz 5th Avenue- a Hyatt Hotel",7,"2015-10-21","2015-10-28",2372.81,2371.61,0.00051,10,0,1
"390","JFK","SAN","Andaz San Diego - a Hyatt Hotel",3,"2015-10-28","2015-10-31",1092.62,475.31,0.56499,10,0,1
"391","JFK","SAN","Andaz San Diego - a Hyatt Hotel",3,"2015-10-30","2015-11-02",814.85,539.8,0.33755,10,0,1
"392","JFK","SAN","Andaz San Diego - a Hyatt Hotel",7,"2015-10-24","2015-10-31",1872.37,1309.86,0.30043,10,0,1
"393","JFK","SAN","Andaz San Diego - a Hyatt Hotel",3,"2015-10-31","2015-11-03",928.69,670.13,0.27841,10,0,1
"394","JFK","SAN","Andaz San Diego - a Hyatt Hotel",7,"2015-10-25","2015-11-01",1726.98,1402.34,0.18798,10,0,1
"395","JFK","SAN","Andaz San Diego - a Hyatt Hotel",7,"2015-10-28","2015-11-04",1211.18,990.91,0.18186,10,0,1
"396","JFK","SAN","Andaz San Diego - a Hyatt Hotel",7,"2015-10-30","2015-11-06",1412.01,1223.34,0.13362,10,0,1
"397","JFK","SAN","Andaz San Diego - a Hyatt Hotel",7,"2015-10-31","2015-11-07",1668.88,1490.31,0.107,10,0,1
"398","JFK","SAN","Andaz San Diego - a Hyatt Hotel",3,"2015-10-25","2015-10-28",1463.2,1400.49,0.04286,10,0,1
"399","JFK","SAN","Andaz San Diego - a Hyatt Hotel",3,"2015-11-22","2015-11-25",646.73,633.62,0.02026,11,2,1
"400","JFK","SAN","Andaz San Diego - a Hyatt Hotel",3,"2015-11-01","2015-11-04",1031.54,1013.21,0.01777,11,0,1
"401","JFK","SAN","Andaz San Diego - a Hyatt Hotel",7,"2015-11-22","2015-11-29",1029.56,1026.49,0.00298,11,2,1
"402","BOS","JFK","Andaz Wall Street - a Hyatt Hotel",3,"2015-10-21","2015-10-24",1022.79,917.03,0.1034,10,0,1
"403","BOS","JFK","Andaz Wall Street - a Hyatt Hotel",3,"2015-10-23","2015-10-26",744.48,668.13,0.10255,10,0,1
"404","BOS","JFK","Andaz Wall Street - a Hyatt Hotel",3,"2015-10-30","2015-11-02",682.06,644.04,0.05574,10,0,1
"405","BOS","JFK","Andaz Wall Street - a Hyatt Hotel",7,"2015-10-21","2015-10-28",2193.09,2182.15,0.00499,10,0,1
"406","JFK","LAX","Andaz West Hollywood - a Hyatt Hotel",3,"2015-10-25","2015-10-28",953.61,724.88,0.23985,10,0,1
"407","JFK","LAX","Andaz West Hollywood - a Hyatt Hotel",3,"2015-10-24","2015-10-27",1191.38,937.6,0.21301,10,0,1
"408","JFK","LAX","Andaz West Hollywood - a Hyatt Hotel",3,"2015-11-01","2015-11-04",970.99,769.85,0.20715,11,0,1
"409","JFK","LAX","Andaz West Hollywood - a Hyatt Hotel",3,"2015-10-28","2015-10-31",1033.16,848.97,0.17827,10,0,1
"410","JFK","LAX","Andaz West Hollywood - a Hyatt Hotel",3,"2015-10-23","2015-10-26",1239.45,1059.97,0.14481,10,0,1
"411","JFK","LAX","Andaz West Hollywood - a Hyatt Hotel",7,"2015-10-24","2015-10-31",2073.15,1778.14,0.1423,10,0,1
"412","JFK","LAX","Andaz West Hollywood - a Hyatt Hotel",3,"2015-11-04","2015-11-07",793.12,746.93,0.05824,11,0,1
"413","JFK","LAX","Andaz West Hollywood - a Hyatt Hotel",7,"2015-10-23","2015-10-30",1930.99,1823.68,0.05557,10,0,1
"414","JFK","LAX","Andaz West Hollywood - a Hyatt Hotel",7,"2015-11-25","2015-12-02",1436.7,1377.88,0.04094,11,2,1
"415","JFK","LAX","Andaz West Hollywood - a Hyatt Hotel",7,"2015-11-21","2015-11-28",1617.12,1552.01,0.04026,11,2,1
"416","JFK","LAX","Andaz West Hollywood - a Hyatt Hotel",7,"2015-11-18","2015-11-25",1432.99,1377.88,0.03846,11,2,1
"417","JFK","LAX","Andaz West Hollywood - a Hyatt Hotel",7,"2015-11-20","2015-11-27",1422.83,1369.6,0.03741,11,2,1
"418","JFK","LAX","Andaz West Hollywood - a Hyatt Hotel",7,"2015-10-30","2015-11-06",1908.56,1837.95,0.037,10,0,1
"419","JFK","LAX","Andaz West Hollywood - a Hyatt Hotel",3,"2015-11-20","2015-11-23",848.16,817.96,0.03561,11,2,1
"420","JFK","LAX","Andaz West Hollywood - a Hyatt Hotel",7,"2015-11-15","2015-11-22",1380.32,1336.48,0.03176,11,2,1
"421","JFK","LAX","Andaz West Hollywood - a Hyatt Hotel",3,"2015-11-21","2015-11-24",947.08,917.37,0.03136,11,2,1
"422","JFK","LAX","Andaz West Hollywood - a Hyatt Hotel",7,"2015-11-06","2015-11-13",1321.06,1281.28,0.03011,11,1,1
"423","JFK","LAX","Andaz West Hollywood - a Hyatt Hotel",3,"2015-11-13","2015-11-16",751.41,729.64,0.02897,11,2,1
"424","JFK","LAX","Andaz West Hollywood - a Hyatt Hotel",7,"2015-10-28","2015-11-04",1675.3,1631.13,0.02637,10,0,1
"425","JFK","LAX","Andaz West Hollywood - a Hyatt Hotel",3,"2015-11-25","2015-11-28",1085.3,1060.16,0.02316,11,2,1
"426","JFK","LAX","Andaz West Hollywood - a Hyatt Hotel",3,"2015-11-14","2015-11-17",734.7,729.64,0.00688,11,2,1
"427","JFK","LAX","Andaz West Hollywood - a Hyatt Hotel",3,"2015-11-18","2015-11-21",777.64,773.35,0.00552,11,2,1
"428","JFK","LAX","Andaz West Hollywood - a Hyatt Hotel",7,"2015-11-14","2015-11-21",1385.25,1377.88,0.00532,11,2,1
"429","JFK","LAX","Andaz West Hollywood - a Hyatt Hotel",7,"2015-11-13","2015-11-20",1340.8,1336.48,0.00323,11,2,1
"430","JFK","LAX","Andaz West Hollywood - a Hyatt Hotel",3,"2015-11-22","2015-11-25",838.4,836.35,0.00244,11,2,1
