FLL,CUN,All Ritmo Cancun Resort and Waterpark,3,2015/11/25,2015/11/28,947.20,929.12,0.01909,11,2,1
FLL,CUN,All Ritmo Cancun Resort and Waterpark,7,2015/10/25,2015/11/01,791.17,781.93,0.01169,10,0,1
FLL,CUN,All Ritmo Cancun Resort and Waterpark,3,2015/11/21,2015/11/24,590.39,587.02,0.00572,11,2,1
FLL,CUN,All Ritmo Cancun Resort and Waterpark,7,2015/11/04,2015/11/11,843.31,839.46,0.00457,11,0,1
FLL,CUN,All Ritmo Cancun Resort and Waterpark,3,2015/10/30,2015/11/02,491.99,490.68,0.00265,10,0,1
FLL,CUN,All Ritmo Cancun Resort and Waterpark,7,2015/11/25,2015/12/02,992.84,991.51,0.00134,11,2,1
FLL,CUN,All Ritmo Cancun Resort and Waterpark,3,2015/10/31,2015/11/03,504.53,503.93,0.00120,10,0,1
FLL,CUN,All Ritmo Cancun Resort and Waterpark,7,2015/11/08,2015/11/15,1033.25,1032.16,0.00105,11,1,1
JFK,MCO,Allure Resort Orlando,3,2015/10/25,2015/10/28,627.01,401.27,0.36003,10,0,1
JFK,MCO,Allure Resort Orlando,7,2015/11/18,2015/11/25,540.67,402.42,0.25569,11,2,1
JFK,MCO,Allure Resort Orlando,7,2015/11/15,2015/11/22,620.82,476.02,0.23323,11,2,1
JFK,MCO,Allure Resort Orlando,7,2015/11/20,2015/11/27,680.58,536.57,0.21160,11,2,1
JFK,MCO,Allure Resort Orlando,3,2015/11/18,2015/11/21,396.08,322.08,0.18684,11,2,1
JFK,MCO,Allure Resort Orlando,7,2015/11/14,2015/11/21,546.11,444.74,0.18562,11,2,1
JFK,MCO,Allure Resort Orlando,7,2015/11/11,2015/11/18,506.80,425.14,0.16113,11,1,1
JFK,MCO,Allure Resort Orlando,7,2015/10/28,2015/11/04,626.80,531.24,0.15246,10,0,1
JFK,MCO,Allure Resort Orlando,3,2015/11/08,2015/11/11,383.64,325.20,0.15233,11,1,1
JFK,MCO,Allure Resort Orlando,3,2015/10/28,2015/10/31,489.49,414.97,0.15225,10,0,1
JFK,MCO,Allure Resort Orlando,7,2015/11/21,2015/11/28,723.92,618.52,0.14560,11,2,1
JFK,MCO,Allure Resort Orlando,7,2015/10/25,2015/11/01,746.48,648.40,0.13138,10,0,1
JFK,MCO,Allure Resort Orlando,7,2015/11/13,2015/11/20,536.28,467.46,0.12833,11,2,1
JFK,MCO,Allure Resort Orlando,7,2015/11/08,2015/11/15,585.53,512.54,0.12465,11,1,1
JFK,MCO,Allure Resort Orlando,3,2015/11/11,2015/11/14,364.81,320.88,0.12042,11,1,1
JFK,MCO,Allure Resort Orlando,3,2015/11/13,2015/11/16,414.77,366.89,0.11545,11,2,1
JFK,MCO,Allure Resort Orlando,7,2015/11/22,2015/11/29,733.81,655.32,0.10696,11,2,1
JFK,MCO,Allure Resort Orlando,3,2015/11/14,2015/11/17,308.57,279.76,0.09338,11,2,1
JFK,MCO,Allure Resort Orlando,3,2015/11/25,2015/11/28,644.13,590.86,0.08271,11,2,1
JFK,MCO,Allure Resort Orlando,3,2015/11/15,2015/11/18,314.64,288.95,0.08166,11,2,1
JFK,MCO,Allure Resort Orlando,7,2015/11/25,2015/12/02,608.31,558.85,0.08131,11,2,1
JFK,MCO,Allure Resort Orlando,3,2015/11/22,2015/11/25,312.71,288.95,0.07598,11,2,1
